temperature,latitude,longitude,nh3,no2,mq131,mq7,pm25,pm10,aqi,humidity,timestamp
26.80,0.0,0.0,0.01,0.90,0.13,0.24,0.00,0.00,0.9,63.50,1734599444982.0
26.90,0.0,0.0,0.01,0.94,0.12,0.23,0.00,0.00,0.94,63.40,1734599440021.0
26.90,0.0,0.0,0.00,0.78,0.09,0.21,0.00,0.00,0.78,63.00,1734599434899.0
26.90,0.0,0.0,0.01,0.94,0.13,0.25,0.00,0.00,0.94,62.80,1734599429596.0
26.90,0.0,0.0,0.01,0.97,0.13,0.25,0.00,0.00,0.97,62.80,1734599424655.0
26.90,0.0,0.0,0.00,0.81,0.09,0.20,17.69,45.51,45.51,62.70,1734599418596.0
27.00,0.0,0.0,0.01,0.94,0.13,0.26,0.00,0.00,0.94,62.60,1734599414369.0
27.00,0.0,0.0,0.00,0.84,0.10,0.24,18.87,46.92,46.92,62.60,1734599408503.0
27.00,0.0,0.0,0.01,0.97,0.13,0.26,0.00,0.00,0.97,62.70,1734599404500.0
27.00,0.0,0.0,0.01,0.97,0.13,0.26,0.00,0.00,0.97,62.90,1734599399378.0
27.00,0.0,0.0,0.00,0.84,0.10,0.24,19.31,49.03,49.03,63.10,1734599393298.0
27.00,0.0,0.0,0.00,1.00,0.10,0.23,0.00,0.00,1,63.00,1734599389219.0
27.00,0.0,0.0,0.01,0.94,0.13,0.27,18.96,47.10,47.1,62.40,1734599383124.0
27.10,0.0,0.0,0.01,1.00,0.13,0.27,0.00,0.00,1,62.30,1734599378982.0
27.10,0.0,0.0,0.01,0.97,0.13,0.27,18.57,49.85,49.85,62.30,1734599372820.0
27.10,0.0,0.0,0.00,0.81,0.09,0.24,0.00,0.00,0.81,62.40,1734599369303.0
27.10,0.0,0.0,0.00,0.87,0.09,0.23,18.67,50.38,50.38,62.40,1734599362675.0
27.10,0.0,0.0,0.00,0.90,0.09,0.24,0.00,0.00,0.9,62.60,1734599358702.0
27.10,0.0,0.0,0.01,1.00,0.13,0.29,0.00,0.00,1,62.80,1734599353964.0
27.10,0.0,0.0,0.00,0.94,0.10,0.26,0.00,0.00,0.94,62.90,1734599348662.0
27.10,0.0,0.0,0.00,0.94,0.10,0.26,0.00,0.00,0.94,61.40,1734599343700.0
27.00,0.0,0.0,0.01,1.11,0.15,0.34,0.00,0.00,1.11,60.90,1734599338586.0
27.00,0.0,0.0,0.01,1.37,0.25,0.48,0.00,0.00,1.37,60.30,1734599333445.0
26.90,0.0,0.0,0.00,0.78,0.07,0.22,17.94,52.38,52.38,59.80,1734599327221.0
27.00,0.0,0.0,0.56,2.04,0.41,0.65,0.00,0.00,2.04,59.60,1734599323066.0
26.90,0.0,0.0,0.02,1.66,0.28,0.51,17.99,51.79,51.79,59.50,1734599317468.0
26.90,0.0,0.0,0.02,1.66,0.28,0.51,0.00,0.00,1.66,59.40,1734599313020.0
26.90,0.0,0.0,0.02,1.66,0.28,0.51,0.00,0.00,1.66,59.30,1734599308192.0
26.90,0.0,0.0,0.02,1.66,0.28,0.53,17.45,51.26,51.26,59.30,1734599302101.0
26.90,0.0,0.0,0.02,1.62,0.23,0.45,0.00,0.00,1.62,59.00,1734599298297.0
26.90,0.0,0.0,0.02,1.66,0.29,0.53,17.01,47.92,47.92,58.70,1734599292178.0
26.90,0.0,0.0,0.02,1.45,0.24,0.49,0.00,0.00,1.45,58.50,1734599288032.0
26.90,0.0,0.0,0.02,1.71,0.29,0.53,15.93,44.46,44.46,58.10,1734599281619.0
26.80,0.0,0.0,0.02,1.58,0.28,0.54,0.00,0.00,1.58,57.40,1734599277619.0
26.80,0.0,0.0,0.02,1.75,0.29,0.53,16.37,46.16,46.16,57.30,1734599271351.0
26.90,0.0,0.0,0.02,1.71,0.29,0.53,0.00,0.00,1.71,57.30,1734599267626.0
26.90,0.0,0.0,0.02,1.75,0.25,0.49,0.00,0.00,1.75,57.30,1734599262259.0
26.90,0.0,0.0,0.01,1.49,0.23,0.48,0.00,0.00,1.49,57.30,1734599257354.0
26.90,0.0,0.0,0.02,1.80,0.29,0.54,0.00,0.00,1.8,57.20,1734599252071.0
26.90,0.0,0.0,0.02,1.80,0.30,0.54,0.00,0.00,1.8,57.20,1734599247310.0
26.90,0.0,0.0,0.02,1.75,0.28,0.56,0.00,0.00,1.75,57.20,1734599241983.0
26.90,0.0,0.0,0.02,1.80,0.29,0.56,17.01,46.22,46.22,57.10,1734599235851.0
26.90,0.0,0.0,0.02,1.53,0.25,0.54,0.00,0.00,1.53,57.10,1734599231999.0
26.90,0.0,0.0,0.02,1.80,0.29,0.56,17.50,51.44,51.44,57.10,1734599225774.0
26.90,0.0,0.0,0.03,1.80,0.25,0.49,0.00,0.00,1.8,57.00,1734599221574.0
26.90,0.0,0.0,0.16,1.80,0.29,0.58,0.00,0.00,1.8,57.10,1734599217472.0
26.90,0.0,0.0,0.16,1.85,0.30,0.58,17.99,57.01,57.01,57.10,1734599210433.0
26.90,0.0,0.0,0.48,1.62,0.28,0.60,0.00,0.00,1.62,57.10,1734599206548.0
26.90,0.0,0.0,0.27,1.53,0.21,0.48,18.13,55.78,55.78,57.20,1734599200437.0
26.90,0.0,0.0,0.48,1.85,0.30,0.60,0.00,0.00,1.85,57.20,1734599196323.0
26.90,0.0,0.0,0.26,1.58,0.21,0.49,17.74,51.50,51.5,57.20,1734599190430.0
26.90,0.0,0.0,0.20,1.90,0.30,0.63,0.00,0.00,1.9,57.20,1734599186261.0
26.80,0.0,0.0,0.19,1.71,0.22,0.49,17.25,48.91,48.91,57.00,1734599180181.0
26.80,0.0,0.0,0.14,1.90,0.30,0.63,0.00,0.00,1.9,56.90,1734599176341.0
26.80,0.0,0.0,0.10,1.62,0.21,0.51,0.00,0.00,1.62,56.50,1734599170938.0
26.80,0.0,0.0,0.14,1.62,0.22,0.53,0.00,0.00,1.62,56.10,1734599165779.0
26.80,0.0,0.0,0.14,1.94,0.30,0.65,17.35,46.45,46.45,56.00,1734599159839.0
26.80,0.0,0.0,0.06,1.80,0.22,0.53,17.25,46.28,46.28,56.00,1734599154630.0
26.80,0.0,0.0,0.04,1.66,0.22,0.54,0.00,0.00,1.66,56.00,1734599150621.0
26.80,0.0,0.0,0.04,1.71,0.23,0.58,17.55,48.68,48.68,56.00,1734599144520.0
26.80,0.0,0.0,0.40,1.66,0.21,0.56,0.00,0.00,1.66,56.10,1734599140593.0
26.80,0.0,0.0,0.02,1.71,0.23,0.58,17.30,46.74,46.74,56.00,1734599134446.0
26.80,0.0,0.0,0.67,2.09,0.32,0.69,17.25,47.68,47.68,56.00,1734599129337.0
26.90,0.0,0.0,0.69,1.94,0.30,0.72,17.20,49.21,49.21,56.10,1734599124446.0
26.90,0.0,0.0,0.78,2.20,0.32,0.74,17.40,53.43,53.43,56.10,1734599119206.0
26.90,0.0,0.0,0.60,1.85,0.26,0.69,0.00,0.00,1.85,56.10,1734599115201.0
26.80,0.0,0.0,0.65,2.25,0.32,0.76,17.55,50.67,50.67,56.10,1734599109067.0
26.90,0.0,0.0,0.62,2.25,0.33,0.78,0.00,0.00,2.25,56.20,1734599105196.0
26.80,0.0,0.0,0.53,1.94,0.23,0.65,18.23,54.43,54.43,56.20,1734599098905.0
26.90,0.0,0.0,0.45,1.99,0.23,0.65,17.89,51.32,51.32,56.30,1734599093890.0
26.90,0.0,0.0,0.49,2.41,0.33,0.80,17.74,49.91,49.91,56.30,1734599088980.0
26.90,0.0,0.0,0.01,1.94,0.21,0.67,17.55,51.44,51.44,56.50,1734599083778.0
26.90,0.0,0.0,0.01,1.99,0.22,0.72,0.00,0.00,1.99,56.60,1734599079771.0
26.90,0.0,0.0,0.01,2.04,0.22,0.72,0.00,0.00,2.04,56.90,1734599074610.0
26.90,0.0,0.0,0.01,2.15,0.24,0.83,0.00,0.00,2.15,57.00,1734599069545.0
26.90,0.0,0.0,0.01,2.36,0.22,0.80,17.35,47.62,47.62,57.00,1734599063500.0
26.90,0.0,0.0,0.02,2.58,0.30,0.98,17.69,47.68,47.68,57.10,1734599058504.0
26.90,0.0,0.0,0.01,2.25,0.21,0.85,17.94,46.22,46.22,57.10,1734599053286.0
26.90,0.0,0.0,0.02,2.58,0.25,0.90,18.38,47.51,47.51,57.20,1734599048436.0
27.00,0.0,0.0,0.04,6.85,0.36,2.44,17.84,46.39,46.39,57.40,1734598982580.0
27.00,0.0,0.0,0.07,8.81,0.59,3.60,17.84,46.33,46.33,57.40,1734598978734.0
27.00,0.0,0.0,0.04,9.58,0.36,3.46,17.89,46.57,46.57,57.50,1734598975936.0
27.00,0.0,0.0,0.03,23.53,0.22,1.87,15.49,37.30,37.3,57.60,1734598959196.0
27.20,0.0,0.0,0.00,0.84,0.05,0.09,0.00,0.00,0.84,45.40,1734588276706.0
27.20,0.0,0.0,0.00,0.97,0.07,0.11,38.95,79.30,79.3,45.60,1734588270620.0
27.10,0.0,0.0,0.00,1.00,0.07,0.11,38.76,79.82,79.82,45.70,1734588265435.0
27.00,0.0,0.0,0.00,1.00,0.07,0.11,38.03,78.94,78.94,45.70,1734588260329.0
27.00,0.0,0.0,0.00,1.00,0.05,0.09,38.22,79.53,79.53,45.80,1734588255405.0
26.90,0.0,0.0,0.00,1.04,0.07,0.12,0.00,0.00,1.04,45.80,1734588251207.0
26.90,0.0,0.0,0.00,1.04,0.06,0.10,37.63,82.11,82.11,46.00,1734588245368.0
26.80,0.0,0.0,0.00,1.00,0.05,0.10,0.00,0.00,1,46.10,1734588241139.0
26.70,0.0,0.0,0.00,1.11,0.07,0.13,37.68,83.64,83.64,46.10,1734588235143.0
26.70,0.0,0.0,0.00,1.14,0.06,0.12,37.54,82.99,82.99,46.10,1734588229999.0
26.60,0.0,0.0,0.00,1.11,0.07,0.13,37.68,81.52,81.52,46.10,1734588224925.0
26.60,0.0,0.0,0.00,1.07,0.05,0.12,37.10,80.47,80.47,46.20,1734588220002.0
26.60,0.0,0.0,0.00,1.21,0.07,0.14,0.00,0.00,1.21,46.30,1734588216110.0
24.70,0.0,0.0,0.00,0.75,0.05,0.18,56.94,119.41,119.41,50.90,1734584963528.0
24.80,0.0,0.0,0.01,0.73,0.05,0.18,57.28,120.53,120.53,50.80,1734584958508.0
24.70,0.0,0.0,0.00,0.81,0.06,0.20,57.14,119.18,119.18,50.80,1734584953500.0
30.20,18.519400,73.853233,0.00,0.00,0.00,0.00,0.17,32.65,32.65,43.60,1734508704913.0
24.60,0.0,0.0,0.07,2.25,0.59,1.40,0.00,0.00,2.25,61.30,1734493440471.0
24.60,0.0,0.0,0.07,2.20,0.57,1.44,0.00,0.00,2.2,61.30,1734493435452.0
24.60,0.0,0.0,0.03,1.62,0.33,1.03,0.00,0.00,1.62,61.30,1734493430319.0
24.60,0.0,0.0,0.05,1.90,0.55,1.44,0.00,0.00,1.9,61.30,1734493425303.0
24.60,0.0,0.0,0.07,2.25,0.57,1.37,0.00,0.00,2.25,61.40,1734493420192.0
24.60,0.0,0.0,0.07,2.20,0.57,1.40,0.00,0.00,2.2,61.40,1734493415071.0
24.60,0.0,0.0,0.07,2.15,0.55,1.40,0.00,0.00,2.15,61.60,1734493410048.0
24.60,0.0,0.0,0.07,2.20,0.55,1.37,0.00,0.00,2.2,61.60,1734493404876.0
24.60,0.0,0.0,0.04,1.62,0.37,1.15,0.00,0.00,1.62,61.60,1734493399793.0
24.60,0.0,0.0,0.07,2.25,0.55,1.40,0.00,0.00,2.25,61.80,1734493389777.0
24.60,0.0,0.0,0.04,1.75,0.46,1.34,51.32,101.17,101.17,61.80,1734493383627.0
24.60,0.0,0.0,0.07,2.15,0.53,1.30,0.00,0.00,2.15,61.80,1734493379542.0
24.60,0.0,0.0,0.03,1.66,0.32,1.03,0.00,0.00,1.66,61.80,1734493374423.0
24.60,0.0,0.0,0.07,1.94,0.57,1.40,0.00,0.00,1.94,61.80,1734493369402.0
24.60,0.0,0.0,0.03,1.62,0.33,1.03,52.25,106.69,106.69,61.90,1734493363249.0
24.60,0.0,0.0,0.07,2.15,0.57,1.40,0.00,0.00,2.15,61.90,1734493359199.0
24.60,0.0,0.0,0.03,1.62,0.34,1.09,52.35,107.68,107.68,61.90,1734493353123.0
24.60,0.0,0.0,0.07,2.30,0.57,1.40,0.00,0.00,2.3,62.00,1734493349127.0
24.60,0.0,0.0,0.03,1.71,0.33,1.00,0.00,0.00,1.71,62.00,1734493344115.0
24.60,0.0,0.0,0.07,2.25,0.55,1.40,0.00,0.00,2.25,62.00,1734493338884.0
24.60,0.0,0.0,0.04,1.66,0.44,1.30,52.35,106.10,106.1,62.10,1734493332792.0
24.60,0.0,0.0,0.07,2.25,0.55,1.40,0.00,0.00,2.25,62.10,1734493328749.0
24.60,0.0,0.0,0.04,1.99,0.36,1.03,52.44,106.86,106.86,62.10,1734493322662.0
24.50,0.0,0.0,0.07,2.25,0.55,1.40,0.00,0.00,2.25,62.00,1734493318607.0
24.50,0.0,0.0,0.07,2.25,0.55,1.40,0.00,0.00,2.25,62.10,1734493313594.0
24.50,0.0,0.0,0.06,2.20,0.42,1.15,0.00,0.00,2.2,62.20,1734493308405.0
24.50,0.0,0.0,0.03,1.71,0.32,1.00,53.23,108.09,108.09,62.20,1734493302313.0
24.50,0.0,0.0,0.03,1.62,0.33,1.06,0.00,0.00,1.62,62.20,1734493298337.0
24.50,0.0,0.0,0.07,2.25,0.55,1.40,53.03,107.74,107.74,62.20,1734493292179.0
24.50,0.0,0.0,0.06,2.20,0.53,1.40,0.00,0.00,2.2,62.10,1734493288196.0
24.50,0.0,0.0,0.06,2.20,0.53,1.30,0.00,0.00,2.2,62.00,1734493283069.0
24.50,0.0,0.0,0.03,1.75,0.32,1.00,0.00,0.00,1.75,62.00,1734493277957.0
24.50,0.0,0.0,0.03,1.80,0.32,1.00,54.11,108.62,108.62,62.10,1734493271916.0
24.50,0.0,0.0,0.06,2.20,0.55,1.40,0.00,0.00,2.2,62.00,1734493267830.0
24.50,0.0,0.0,0.06,2.20,0.46,1.15,53.86,107.62,107.62,62.10,1734493261777.0
24.50,0.0,0.0,0.07,2.20,0.55,1.40,0.00,0.00,2.2,62.20,1734493257657.0
24.50,0.0,0.0,0.04,2.04,0.39,1.09,0.00,0.00,2.04,62.30,1734493252570.0
24.50,0.0,0.0,0.06,2.20,0.57,1.44,0.00,0.00,2.2,62.20,1734493247551.0
24.50,0.0,0.0,0.07,2.36,0.57,1.47,52.59,104.75,104.75,62.30,1734493241430.0
24.50,0.0,0.0,0.05,1.90,0.51,1.47,0.00,0.00,1.9,62.30,1734493237410.0
24.50,0.0,0.0,0.07,2.41,0.57,1.51,52.39,103.64,103.64,62.30,1734493231281.0
24.40,0.0,0.0,0.06,2.47,0.49,1.27,0.00,0.00,2.47,62.30,1734493227270.0
24.40,0.0,0.0,0.03,1.80,0.36,1.15,0.00,0.00,1.8,62.30,1734493222149.0
24.50,0.0,0.0,0.04,1.85,0.36,1.12,0.00,0.00,1.85,62.30,1734493217028.0
24.50,0.0,0.0,0.04,2.09,0.39,1.18,53.62,107.45,107.45,62.40,1734493210991.0
24.40,0.0,0.0,0.04,1.90,0.47,1.44,0.00,0.00,1.9,62.40,1734493206993.0
24.40,0.0,0.0,0.03,1.71,0.36,1.18,53.71,109.09,109.09,62.30,1734493200856.0
24.40,0.0,0.0,0.07,2.36,0.59,1.55,0.00,0.00,2.36,62.20,1734493196752.0
24.40,0.0,0.0,0.07,2.41,0.59,1.59,0.00,0.00,2.41,62.20,1734493191740.0
24.40,0.0,0.0,0.07,2.41,0.61,1.55,0.00,0.00,2.41,62.30,1734493186621.0
24.40,0.0,0.0,0.08,2.47,0.63,1.59,52.93,104.40,104.4,62.20,1734493180574.0
24.40,0.0,0.0,0.08,2.41,0.61,1.59,0.00,0.00,2.41,62.40,1734493176581.0
24.40,0.0,0.0,0.08,2.36,0.61,1.59,52.93,108.33,108.33,62.50,1734493170366.0
24.40,0.0,0.0,0.07,2.41,0.61,1.62,0.00,0.00,2.41,62.50,1734493166341.0
24.40,0.0,0.0,0.04,1.85,0.47,1.44,0.00,0.00,1.85,62.50,1734493161221.0
24.40,0.0,0.0,0.04,1.85,0.46,1.40,0.00,0.00,1.85,62.60,1734493156293.0
24.40,0.0,0.0,0.08,2.53,0.66,1.70,53.81,109.03,109.03,62.60,1734493150062.0
24.40,0.0,0.0,0.08,2.53,0.66,1.66,0.00,0.00,2.53,62.50,1734493146003.0
24.40,0.0,0.0,0.08,2.53,0.66,1.66,53.62,106.86,106.86,62.60,1734493140030.0
24.40,0.0,0.0,0.04,2.09,0.42,1.24,0.00,0.00,2.09,62.60,1734493135932.0
24.40,0.0,0.0,0.04,1.80,0.44,1.37,0.00,0.00,1.8,62.60,1734493130800.0
24.40,0.0,0.0,0.07,2.47,0.61,1.59,0.00,0.00,2.47,62.60,1734493125651.0
24.40,0.0,0.0,0.08,2.53,0.66,1.66,54.59,106.28,106.28,62.70,1734493119650.0
24.40,0.0,0.0,0.08,2.53,0.63,1.62,0.00,0.00,2.53,62.70,1734493115502.0
24.40,0.0,0.0,0.08,2.47,0.63,1.62,53.86,106.04,106.04,62.90,1734493109448.0
24.40,0.0,0.0,0.04,1.99,0.41,1.24,0.00,0.00,1.99,63.10,1734493105412.0
24.40,0.0,0.0,0.08,2.47,0.68,1.70,0.00,0.00,2.47,63.10,1734493100396.0
24.40,0.0,0.0,0.07,2.47,0.61,1.59,0.00,0.00,2.47,63.00,1734493095381.0
24.30,0.0,0.0,0.07,2.41,0.57,1.55,51.76,104.63,104.63,63.00,1734493089130.0
24.40,0.0,0.0,0.07,2.30,0.57,1.55,0.00,0.00,2.3,63.00,1734493085139.0
24.30,0.0,0.0,0.03,1.80,0.36,1.15,51.96,103.99,103.99,62.90,1734493079107.0
24.30,0.0,0.0,0.04,1.99,0.36,1.15,0.00,0.00,1.99,62.90,1734493075003.0
24.30,0.0,0.0,0.06,2.30,0.57,1.51,0.00,0.00,2.3,62.90,1734493069973.0
24.30,0.0,0.0,0.06,2.41,0.55,1.55,0.00,0.00,2.41,62.90,1734493064764.0
24.30,0.0,0.0,0.04,1.99,0.42,1.30,52.44,107.80,107.8,62.90,1734493058716.0
24.30,0.0,0.0,0.06,2.41,0.49,1.37,0.00,0.00,2.41,62.90,1734493054621.0
24.30,0.0,0.0,0.09,2.70,0.70,1.74,52.98,109.03,109.03,62.90,1734493048587.0
24.30,0.0,0.0,0.08,2.64,0.68,1.70,0.00,0.00,2.64,63.00,1734493044588.0
24.30,0.0,0.0,0.08,2.53,0.63,1.66,0.00,0.00,2.53,63.10,1734493039561.0
24.30,0.0,0.0,0.07,2.53,0.61,1.55,0.00,0.00,2.53,63.10,1734493034346.0
24.30,0.0,0.0,0.07,2.58,0.61,1.62,54.99,107.45,107.45,63.10,1734493028399.0
24.30,0.0,0.0,0.04,2.09,0.39,1.24,0.00,0.00,2.09,63.10,1734493024211.0
24.30,0.0,0.0,0.07,2.53,0.63,1.62,44.53,86.16,86.16,63.00,1734493018271.0
24.30,0.0,0.0,0.08,2.64,0.66,1.66,0.00,0.00,2.64,63.00,1734493014162.0
24.30,0.0,0.0,0.07,2.53,0.61,1.59,0.00,0.00,2.53,62.90,1734493009059.0
24.30,0.0,0.0,0.09,2.88,0.75,1.78,0.00,0.00,2.88,62.90,1734493003821.0
24.20,0.0,0.0,0.07,2.53,0.61,1.59,46.04,88.27,88.27,62.90,1734492997760.0
24.30,0.0,0.0,0.03,1.75,0.33,1.09,0.00,0.00,1.75,62.80,1734492994181.0
24.20,0.0,0.0,0.05,2.20,0.49,1.37,56.45,107.27,107.27,62.80,1734492990521.0
24.20,0.0,0.0,0.02,1.49,0.24,0.98,0.00,0.00,1.49,62.60,1734492983539.0
24.20,0.0,0.0,0.03,1.90,0.29,1.06,0.00,0.00,1.9,62.60,1734492978634.0
24.20,0.0,0.0,0.02,1.58,0.28,1.12,0.00,0.00,1.58,62.60,1734492973419.0
24.20,0.0,0.0,0.05,2.30,0.49,1.47,56.11,106.92,106.92,62.50,1734492967302.0
24.20,0.0,0.0,0.09,2.88,0.72,1.91,0.00,0.00,2.88,62.50,1734492963280.0
24.20,0.0,0.0,0.04,2.04,0.44,1.44,57.14,108.21,108.21,62.40,1734492957230.0
24.20,0.0,0.0,0.06,2.53,0.51,1.51,0.00,0.00,2.53,62.40,1734492953077.0
24.20,0.0,0.0,0.10,2.94,0.75,2.00,0.00,0.00,2.94,62.40,1734492947992.0
24.20,0.0,0.0,0.05,2.25,0.51,1.55,57.33,105.51,105.51,62.50,1734492936840.0
24.20,0.0,0.0,0.10,3.07,0.80,2.00,0.00,0.00,3.07,62.50,1734492932870.0
24.20,0.0,0.0,0.09,2.94,0.72,1.91,58.21,108.09,108.09,62.50,1734492926697.0
24.20,0.0,0.0,0.09,3.01,0.66,1.74,0.00,0.00,3.01,62.50,1734492922628.0
24.20,0.0,0.0,0.10,3.07,0.77,2.00,0.00,0.00,3.07,62.70,1734492917613.0
24.20,0.0,0.0,0.04,2.30,0.46,1.44,0.00,0.00,2.3,62.70,1734492912585.0
24.20,0.0,0.0,0.10,3.07,0.77,2.05,59.04,112.79,112.79,62.70,1734492906382.0
24.20,0.0,0.0,0.10,3.13,0.77,2.05,0.00,0.00,3.13,62.80,1734492902351.0
24.20,0.0,0.0,0.06,2.47,0.59,1.78,57.82,112.32,112.32,62.80,1734492896315.0
24.20,0.0,0.0,0.10,3.13,0.80,2.05,0.00,0.00,3.13,62.90,1734492892127.0
24.20,0.0,0.0,0.09,3.01,0.75,2.00,0.00,0.00,3.01,63.00,1734492887200.0
24.10,0.0,0.0,0.07,2.58,0.70,2.00,0.00,0.00,2.58,63.00,1734492881977.0
24.10,0.0,0.0,0.05,2.36,0.49,1.59,57.23,107.16,107.16,63.10,1734492875928.0
24.10,0.0,0.0,0.07,2.70,0.55,1.62,0.00,0.00,2.7,63.10,1734492871840.0
24.10,0.0,0.0,0.10,3.13,0.77,2.09,56.55,103.70,103.7,63.20,1734492865785.0
24.10,0.0,0.0,0.09,3.13,0.75,2.05,0.00,0.00,3.13,63.20,1734492861692.0
24.10,0.0,0.0,0.09,3.01,0.75,2.05,0.00,0.00,3.01,63.20,1734492856680.0
24.10,0.0,0.0,0.05,2.30,0.47,1.59,0.00,0.00,2.3,63.10,1734492851531.0
24.10,0.0,0.0,0.09,3.13,0.75,2.09,55.57,104.11,104.11,63.10,1734492845460.0
24.10,0.0,0.0,0.07,2.70,0.68,2.05,0.00,0.00,2.7,63.10,1734492841414.0
24.10,0.0,0.0,0.08,3.07,0.68,2.00,55.33,104.63,104.63,63.10,1734492835304.0
24.10,0.0,0.0,0.07,2.94,0.61,1.83,0.00,0.00,2.94,63.00,1734492831286.0
24.10,0.0,0.0,0.07,2.94,0.61,1.83,0.00,0.00,2.94,63.10,1734492826169.0
24.10,0.0,0.0,0.13,3.83,0.85,2.19,0.00,0.00,3.83,63.20,1734492821041.0
24.10,0.0,0.0,0.14,3.75,0.99,2.49,54.15,102.05,102.05,63.30,1734492814980.0
24.10,0.0,0.0,0.13,3.68,0.93,2.39,0.00,0.00,3.68,63.30,1734492811010.0
24.10,0.0,0.0,0.12,3.47,0.88,2.29,54.74,102.76,102.76,63.40,1734492804863.0
24.10,0.0,0.0,0.14,3.83,1.02,2.49,0.00,0.00,3.83,63.40,1734492800774.0
24.00,0.0,0.0,0.14,3.75,0.96,2.39,0.00,0.00,3.75,63.30,1734492795858.0
24.10,0.0,0.0,0.13,3.68,0.96,2.39,0.00,0.00,3.68,63.10,1734492790621.0
24.00,0.0,0.0,0.10,3.40,0.82,2.09,54.40,101.70,101.7,63.00,1734492784524.0
24.00,0.0,0.0,0.11,3.54,0.88,2.24,0.00,0.00,3.54,62.80,1734492780436.0
24.00,0.0,0.0,0.09,3.20,0.77,2.00,53.81,101.52,101.52,62.60,1734492774453.0
24.00,0.0,0.0,0.11,3.47,0.88,2.19,0.00,0.00,3.47,62.50,1734492770462.0
24.00,0.0,0.0,0.07,3.01,0.68,1.78,0.00,0.00,3.01,62.40,1734492765228.0
24.00,0.0,0.0,0.06,2.88,0.59,1.55,0.00,0.00,2.88,62.50,1734492760326.0
24.00,0.0,0.0,0.05,2.58,0.51,1.47,55.03,101.11,101.11,62.40,1734492754180.0
24.00,0.0,0.0,0.07,3.01,0.68,1.70,0.00,0.00,3.01,62.50,1734492750083.0
24.00,0.0,0.0,0.08,3.13,0.61,1.47,55.57,102.23,102.23,62.50,1734492744046.0
24.00,0.0,0.0,0.07,3.07,0.66,1.59,0.00,0.00,3.07,62.50,1734492739840.0
24.00,0.0,0.0,0.09,3.33,0.77,1.74,0.00,0.00,3.33,62.50,1734492734817.0
24.00,0.0,0.0,0.03,2.41,0.42,1.12,0.00,0.00,2.41,62.50,1734492729660.0
24.00,0.0,0.0,0.02,2.30,0.34,0.98,53.47,100.82,100.82,62.50,1734492723663.0
23.70,0.0,0.0,0.00,2.64,0.10,2.00,47.07,89.97,89.97,64.30,1734492522849.0
23.60,0.0,0.0,0.08,5.20,0.55,3.97,46.14,89.68,89.68,64.40,1734492517842.0
23.60,0.0,0.0,0.08,5.56,0.57,4.20,45.85,89.50,89.5,64.40,1734492512689.0
23.60,0.0,0.0,0.10,6.14,0.70,4.70,44.77,89.27,89.27,64.50,1734492507702.0
23.60,0.0,0.0,0.06,5.29,0.42,3.89,44.57,88.97,88.97,64.60,1734492502580.0
23.60,0.0,0.0,0.09,6.04,0.61,4.79,0.00,0.00,6.04,64.70,1734492498487.0
23.60,0.0,0.0,0.13,7.17,0.72,5.24,43.55,89.21,89.21,64.80,1734492492437.0
23.60,0.0,0.0,0.06,6.44,0.47,4.53,43.21,89.44,89.44,64.80,1734492487373.0
23.60,0.0,0.0,0.40,6.96,0.49,4.88,43.11,89.38,89.38,64.90,1734492482396.0
